model,case,regime,start,end,stage,mean_abs_corr,max_abs_corr,false_stepwise,problem_window,selected_count,R2_enter,top_b,top_beta,correct_top_b,correct_top_beta,topk_b,topk_beta,pairwise_b,pairwise_beta,margin_b,margin_beta,delta_pairwise
delay,delay_g_0_8,затухающие колебания,52,77,middle,0.608596912831982,0.9825702980494414,0,0,1.0,0.9999999997459329,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7999949119985104,0.9999946802854538,0.0
delay,delay_g_0_8,затухающие колебания,53,78,middle,0.6175834609179522,0.9832398197081772,0,0,1.0,0.9999999999959551,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7999929450452328,0.9999948535114527,0.0
delay,delay_g_0_8,затухающие колебания,54,79,middle,0.6100939933157477,0.9832398197081772,0,0,1.0,0.9999999999763082,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7999979704618454,0.999986793845892,0.0
delay,delay_g_0_8,затухающие колебания,55,80,middle,0.6059007204434972,0.9832398197081772,0,0,1.0,0.9999999993737883,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.8000039160251617,1.0000047385692596,0.0
delay,delay_g_0_8,затухающие колебания,56,81,middle,0.6160449385126843,0.9834902627401869,1,1,2.0,0.9999999985143251,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7999846935272217,0.9999978505074978,0.0
delay,delay_g_0_8,затухающие колебания,57,82,middle,0.6119219466907174,0.9834902627401869,0,0,1.0,0.9999999936555432,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.8000175505876541,1.000009541399777,0.0
delay,delay_g_0_8,затухающие колебания,58,83,middle,0.6033835246410194,0.9834902627401869,0,0,1.0,0.9999999745569075,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.8000166118144989,1.000009011477232,0.0
delay,delay_g_0_8,затухающие колебания,59,84,middle,0.6145023151177319,0.9834902627401869,0,0,1.0,0.999999999513758,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7997656241059303,0.9997224360704422,0.0
delay,delay_g_0_8,затухающие колебания,60,85,middle,0.614396663800613,0.9834902627401869,0,0,1.0,0.999999551914142,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7999246381223202,0.9999165758490562,0.0
delay,delay_g_0_8,затухающие колебания,61,86,middle,0.603268438346472,0.9834902627401869,0,0,1.0,0.9999999943972384,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7998493164777756,0.9998868256807327,0.0
delay,delay_g_0_8,затухающие колебания,62,87,middle,0.6119798754469984,0.9834902627401869,1,1,2.0,0.9999998098164712,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7993296310305595,0.9993720501661301,0.0
delay,delay_g_0_8,затухающие колебания,63,88,middle,0.6159296969662823,0.9834902627401869,0,0,1.0,0.9999999938976417,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7992087602615356,0.9991979598999023,0.0
delay,delay_g_0_8,затухающие колебания,64,89,middle,0.6057861605578444,0.9832109883719167,0,0,1.0,0.9999999227029402,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7996945381164551,0.9999876618385315,0.0
delay,delay_g_0_8,затухающие колебания,65,90,middle,0.6102033452756033,0.9832109883719167,0,0,1.0,0.9999987227761342,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7992916107177734,0.9995803833007812,0.0
delay,delay_g_0_8,затухающие колебания,66,91,middle,0.6175481631768431,0.9832109883719167,0,0,1.0,0.9999973920938676,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7983176112174988,0.9979159832000732,0.0
delay,delay_g_0_8,затухающие колебания,67,92,middle,0.6084513843430037,0.9825352236078286,0,0,1.0,0.9999309922495555,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7978076338768005,0.9976355955004692,0.0
delay,delay_g_0_8,затухающие колебания,68,93,middle,0.6077422843543397,0.9825352236078286,0,0,1.0,0.999997671601147,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.7885638773441315,0.9971513748168945,0.0
delay,delay_g_0_8,затухающие колебания,69,94,middle,0.6172883207142208,0.9833445711101597,0,0,1.0,0.9999999993772899,Lag_2,Lag_1,0.0,1.0,0.0,1.0,0.8,1.0,-0.11962890019640326,1.0030746459960938,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,70,95,middle,0.6107610404736857,0.9833445711101597,0,0,1.0,0.9999999999437099,Lag_2,Lag_1,0.0,1.0,0.0,1.0,0.8,1.0,-0.11976090399548411,1.0029330253601074,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,71,96,middle,0.6050769242985621,0.9833445711101597,0,0,1.0,0.9999999994130092,Lag_2,Lag_1,0.0,1.0,0.0,1.0,0.8,1.0,-0.1199183443095535,0.8971214294433594,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,72,97,middle,0.6154878089190815,0.9835053405185183,0,0,1.0,0.9999999995046289,Lag_2,Lag_1,0.0,1.0,0.0,1.0,0.8,1.0,-0.1195664934348315,0.8894500732421875,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,73,98,middle,0.6125978745885253,0.9835053405185183,0,0,1.0,0.999999999829557,Lag_2,Lag_1,0.0,1.0,0.0,1.0,0.8,1.0,-0.11949993786402047,0.8085422515869141,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,74,99,middle,0.6029435269885013,0.9835053405185183,0,0,1.0,0.9999999967355511,Lag_2,Lag_1,0.0,1.0,0.0,1.0,0.8,1.0,-0.11949399043805897,0.6359596252441406,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,75,100,middle,0.6137566736185273,0.9835053405185183,0,0,1.0,0.9999999624044986,Lag_2,Lag_1,0.0,1.0,0.0,1.0,0.8,1.0,-0.11987300822511315,0.7641887664794922,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,76,101,middle,0.6149745300503752,0.9835053405185183,0,0,1.0,0.9999999985553493,Lag_2,Lag_1,0.0,1.0,0.0,1.0,0.8,1.0,-0.11988747643772513,0.6441459655761719,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,77,102,middle,0.6040212853610287,0.9835053405185183,0,0,1.0,0.999999997557675,Lag_2,Lag_1,0.0,1.0,0.0,1.0,0.8,1.0,-0.11981455434579402,0.47510528564453125,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,78,103,middle,0.611513920177209,0.9835053405185183,0,0,1.0,0.9999999550438375,Lag_2,Lag_2,0.0,0.0,0.0,0.0,0.8,0.4,-0.1197103972081095,-0.6934528350830078,0.4
delay,delay_g_0_8,затухающие колебания,79,104,middle,0.6166394238015319,0.9835053405185183,0,0,1.0,0.9999999222759021,Lag_2,Lag_1,0.0,1.0,0.0,1.0,0.8,1.0,-0.11971944279503077,0.4022054672241211,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,80,105,middle,0.6066455526305082,0.9829448670742933,0,0,1.0,0.9999997483563905,Lag_2,Lag_2,0.0,0.0,0.0,0.0,0.8,0.1,-0.11974186077713966,-0.641510009765625,0.7000000000000001
delay,delay_g_0_8,затухающие колебания,81,106,middle,0.6094692323246199,0.9829448670742933,0,0,1.0,0.9999998905902773,Lag_2,Lag_2,0.0,0.0,0.0,0.0,0.8,0.7,-0.1198167649563402,-0.1582469940185547,0.10000000000000009
delay,delay_g_0_8,затухающие колебания,82,107,middle,0.6176716068836728,0.9829448670742933,0,0,1.0,0.9999995730515508,Lag_2,X_n,0.0,0.0,0.0,0.0,0.8,0.1,-0.11964936554431915,-1.1672630310058594,0.7000000000000001
delay,delay_g_0_8,затухающие колебания,83,108,middle,0.6092445128164675,0.9828550764373979,0,0,1.0,0.9999986316792739,Lag_2,X_n,0.0,0.0,0.0,0.0,0.8,0.7,-0.12012438103556633,-0.4408721923828125,0.10000000000000009
delay,delay_g_0_8,затухающие колебания,84,109,middle,0.6068982890673567,0.9828550764373979,0,0,1.0,0.999999615787093,Lag_2,Lag_1,0.0,1.0,0.0,1.0,0.8,1.0,-0.12038981914520264,1.3942031860351562,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,85,110,middle,0.6168141318535654,0.983479310444139,0,0,1.0,0.9999975138408813,Lag_2,X_n,0.0,0.0,0.0,0.0,0.8,0.3,-0.12028168141841888,-1.055799961090088,0.5
delay,delay_g_0_8,затухающие колебания,86,111,middle,0.6113541220986926,0.983479310444139,0,0,1.0,0.9999836327316657,Lag_2,X_n,0.0,0.0,0.0,0.0,0.8,0.9,-0.11809264123439789,-0.1947021484375,-0.09999999999999998
delay,delay_g_0_8,затухающие колебания,87,112,middle,0.6042558611677291,0.983479310444139,0,0,1.0,0.9999999816182941,Lag_4,X_n,0.0,0.0,0.0,0.0,0.8,0.6,-0.11486478941515088,-0.8465194702148438,0.20000000000000007
delay,delay_g_0_8,затухающие колебания,88,113,middle,0.6151168832137872,0.983479310444139,0,0,1.0,0.9999984229044543,Lag_4,Lag_3,0.0,0.0,0.0,0.0,0.8,0.4,-0.11234767781570554,-0.7245712280273438,0.4
delay,delay_g_0_8,затухающие колебания,89,114,middle,0.6135147133814685,0.983479310444139,0,0,1.0,0.9999877189421478,Lag_4,Lag_2,0.0,0.0,0.0,0.0,0.8,0.5,-0.10660318844020367,-0.2706031799316406,0.30000000000000004
delay,delay_g_0_8,затухающие колебания,90,115,middle,0.602935149390321,0.983479310444139,0,0,1.0,0.9999935688300973,Lag_4,Lag_2,0.0,0.0,0.0,0.0,0.8,0.3,-0.08157588820904493,-0.5106925964355469,0.5
delay,delay_g_0_8,затухающие колебания,91,116,middle,0.6128811687998577,0.983479310444139,0,0,1.0,0.9999710433359998,Lag_4,X_n,0.0,0.0,0.0,0.0,0.8,0.9,-0.0802459605038166,-0.015167236328125,-0.09999999999999998
delay,delay_g_0_8,затухающие колебания,92,117,middle,0.6153943086883024,0.983479310444139,0,0,1.0,0.9999807602757577,Lag_4,Lag_2,0.0,0.0,0.0,0.0,0.8,0.3,-0.07217627577483654,-0.5099773406982422,0.5
delay,delay_g_0_8,затухающие колебания,93,118,middle,0.6048295305228908,0.9833986913816418,0,0,1.0,0.9999986334987688,Lag_4,X_n,0.0,0.0,0.0,0.0,0.7,0.5,-0.11163225397467613,-2.741973876953125,0.19999999999999996
delay,delay_g_0_8,затухающие колебания,94,119,middle,0.6109447456178262,0.9833986913816418,0,0,1.0,0.9999324470809355,Lag_4,Lag_1,0.0,1.0,0.0,1.0,0.8,1.0,-0.12978489033412188,1.2265281677246094,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,95,120,middle,0.6171682988560654,0.9833986913816418,0,0,1.0,0.9998804185372321,Lag_4,Lag_2,0.0,0.0,0.0,0.0,0.8,0.1,-0.12158142030239105,-0.5065727233886719,0.7000000000000001
delay,delay_g_0_8,затухающие колебания,96,121,middle,0.6074976887702963,0.9826235428293355,0,0,1.0,0.9999162857666994,Lag_4,Lag_1,0.0,1.0,0.0,1.0,0.7,1.0,-0.13080256432294846,1.2217330932617188,-0.30000000000000004
delay,delay_g_0_8,затухающие колебания,97,122,middle,0.608688957929106,0.9826235428293355,0,0,1.0,0.9999932583126894,Lag_4,X_n,0.0,0.0,0.0,0.0,0.6,0.0,-0.06446342170238495,-1.1970713138580322,0.6
delay,delay_g_0_8,затухающие колебания,98,123,middle,0.6176036084310147,0.9831316170989564,0,0,1.0,0.9999999999999779,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.13791564713073967,0.4167823791503906,-0.5
delay,delay_g_0_8,затухающие колебания,99,124,middle,0.6099892457739,0.9831316170989564,0,0,1.0,0.9999999999998881,Lag_7,Lag_2,0.0,0.0,0.0,0.0,0.5,0.9,-0.1379156191878792,-0.10981082916259766,-0.4
delay,delay_g_0_8,затухающие колебания,100,125,middle,0.6060414120675287,0.9831316170989564,0,0,1.0,0.9999999999997701,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.13791506417737764,1.147618293762207,-0.5
delay,delay_g_0_8,затухающие колебания,101,126,middle,0.6161590778324537,0.983527951117974,0,0,1.0,0.9999999999993863,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.1379153393913839,0.8918991088867188,-0.5
delay,delay_g_0_8,затухающие колебания,102,127,middle,0.6118583100297522,0.983527951117974,0,0,1.0,0.9999999999942047,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.13791484983255486,0.2561856508255005,-0.5
delay,delay_g_0_8,затухающие колебания,103,128,middle,0.6034805521053591,0.983527951117974,0,0,1.0,0.9999999999939754,Lag_7,Lag_2,0.0,0.0,0.0,0.0,0.5,0.7,-0.13791524238712327,-0.5339622497558594,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,104,129,late,0.6145780661533617,0.983527951117974,0,0,1.0,0.9999999999606319,Lag_7,Lag_4,0.0,0.0,0.0,0.0,0.5,0.2,-0.13791496033431372,-1.7057075500488281,0.3
delay,delay_g_0_8,затухающие колебания,105,130,late,0.6142885831083589,0.983527951117974,0,0,1.0,0.9999999999954652,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.137914825487087,0.531851053237915,-0.5
delay,delay_g_0_8,затухающие колебания,106,131,late,0.6031570929354266,0.983527951117974,0,0,1.0,0.9999999999944317,Lag_7,Lag_4,0.0,0.0,0.0,0.0,0.5,0.7,-0.13791498194677843,-0.23757505416870117,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,107,132,late,0.612049374580906,0.983527951117974,0,0,1.0,0.9999999999979252,Lag_7,Lag_3,0.0,0.0,0.0,0.0,0.5,0.5,-0.13791431360550632,-0.2356877326965332,0.0
delay,delay_g_0_8,затухающие колебания,108,133,late,0.6158179121737345,0.983527951117974,0,0,1.0,0.9999999999996662,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.13791608516930864,0.6420421600341797,-0.5
delay,delay_g_0_8,затухающие колебания,109,134,late,0.6056677126526732,0.9832285504185498,0,0,1.0,0.9999999999700956,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.13791524791122356,0.6190476417541504,-0.5
delay,delay_g_0_8,затухающие колебания,110,135,late,0.6102965061773796,0.9832285504185498,0,0,1.0,0.9999999998019306,Lag_7,Lag_6,0.0,0.0,0.0,0.0,0.5,0.8,-0.13791648045480542,-0.11864209175109863,-0.30000000000000004
delay,delay_g_0_8,затухающие колебания,111,136,late,0.617512610064651,0.9832285504185498,0,0,1.0,0.9999999999663618,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.13791935807785194,0.12772083282470703,-0.5
delay,delay_g_0_8,затухающие колебания,112,137,late,0.608332322017976,0.9824597298722568,0,0,1.0,0.9999999999992194,Lag_7,Lag_8,0.0,0.0,0.0,0.0,0.5,0.8,-0.13792048259165313,-0.17658233642578125,-0.30000000000000004
delay,delay_g_0_8,затухающие колебания,113,138,late,0.6078670981603856,0.9824597298722568,0,0,1.0,0.9999999995332988,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.1379205228677165,0.4675331115722656,-0.5
delay,delay_g_0_8,затухающие колебания,114,139,late,0.6173426359642797,0.9833330353728424,0,0,1.0,0.9999999991471484,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.1379125301541535,0.9887087345123291,-0.5
delay,delay_g_0_8,затухающие колебания,115,140,late,0.6106697495712572,0.9833330353728424,0,0,1.0,0.999999999962475,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.13791256508739025,1.09320068359375,-0.5
delay,delay_g_0_8,затухающие колебания,116,141,late,0.6051943114597412,0.9833330353728424,0,0,1.0,0.9999999986289371,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.13790926502406364,0.5419273674488068,-0.5
delay,delay_g_0_8,затухающие колебания,117,142,late,0.615521777942523,0.9835084855664347,0,0,1.0,0.9999999998945246,Lag_7,Lag_4,0.0,0.0,0.0,0.0,0.5,0.8,-0.1379118127097172,-0.5904388427734375,-0.30000000000000004
delay,delay_g_0_8,затухающие колебания,118,143,late,0.6124513184699484,0.9835084855664347,0,0,1.0,0.9999999811393617,Lag_7,Lag_3,0.0,0.0,0.0,0.0,0.5,0.9,-0.13791566374493414,-0.26164722442626953,-0.4
delay,delay_g_0_8,затухающие колебания,119,144,late,0.602946715456562,0.9835084855664347,0,0,1.0,0.9999999890441856,Lag_7,Lag_3,0.0,0.0,0.0,0.0,0.5,0.4,-0.13791103039329755,-2.111250877380371,0.09999999999999998
delay,delay_g_0_8,затухающие колебания,120,145,late,0.6138734532086368,0.9835084855664347,0,0,1.0,0.9999999999047284,Lag_7,Lag_3,0.0,0.0,0.0,0.0,0.5,0.6,-0.1379194265446131,-1.113065242767334,-0.09999999999999998
delay,delay_g_0_8,затухающие колебания,121,146,late,0.6149016917818342,0.9835084855664347,0,0,1.0,0.9999999397604272,Lag_7,X_n,0.0,0.0,0.0,0.0,0.5,0.0,-0.13792129308058065,-0.7704596519470215,0.5
delay,delay_g_0_8,затухающие колебания,122,147,late,0.6039098232717784,0.9835084855664347,0,0,1.0,0.9999999919093175,Lag_7,Lag_6,0.0,0.0,0.0,0.0,0.5,0.6,-0.13792917106184177,-0.6081018447875977,-0.09999999999999998
delay,delay_g_0_8,затухающие колебания,123,148,late,0.6115867607574013,0.9835084855664347,0,0,1.0,0.999999940414672,Lag_7,Lag_6,0.0,0.0,0.0,0.0,0.5,0.5,-0.13794985554704908,-0.8181161880493164,0.0
delay,delay_g_0_8,затухающие колебания,124,149,late,0.6165480842749752,0.9835084855664347,0,0,1.0,0.9999999924748588,Lag_7,Lag_6,0.0,0.0,0.0,0.0,0.5,0.0,-0.13798189778026426,-0.8588352203369141,0.5
delay,delay_g_0_8,затухающие колебания,125,150,late,0.6065218853141476,0.9829867301446561,0,0,1.0,0.9999999544797775,Lag_7,Lag_8,0.0,0.0,0.0,0.0,0.5,0.0,-0.13798612217215123,-1.4817165732383728,0.5
delay,delay_g_0_8,затухающие колебания,126,151,late,0.6095784385006627,0.9829867301446561,0,0,1.0,0.9999999122487901,Lag_7,Lag_4,0.0,0.0,0.0,0.0,0.5,0.1,-0.13798304047668353,-1.2516815662384033,0.4
delay,delay_g_0_8,затухающие колебания,127,152,late,0.6176657695526786,0.9829867301446561,0,0,1.0,0.999999103377121,Lag_7,X_n,0.0,0.0,0.0,0.0,0.5,0.6,-0.13783215906732948,-0.6248936653137207,-0.09999999999999998
delay,delay_g_0_8,затухающие колебания,128,153,late,0.6091332402878946,0.9828132681036329,0,0,1.0,0.9999968913351528,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.13787073256389704,0.06441187858581543,-0.5
delay,delay_g_0_8,затухающие колебания,129,154,late,0.6070204463008546,0.9828132681036329,0,0,1.0,0.9999999559567985,Lag_7,X_n,0.0,0.0,0.0,0.0,0.5,0.1,-0.13777903786103707,-1.5938768535852432,0.4
delay,delay_g_0_8,затухающие колебания,130,155,late,0.6168935532503609,0.9834644658161417,0,0,1.0,0.9999999991775305,Lag_7,Lag_3,0.0,0.0,0.0,0.0,0.5,0.6,-0.13793958127280348,-1.3947563171386719,-0.09999999999999998
delay,delay_g_0_8,затухающие колебания,131,156,late,0.6112741073927079,0.9834644658161417,0,0,1.0,0.9999999582196232,Lag_7,Lag_7,0.0,0.0,0.0,0.0,0.5,0.0,-0.13802652768208645,-0.948623776435852,0.5
delay,delay_g_0_8,затухающие колебания,132,157,late,0.6043716362085011,0.9834644658161417,0,0,1.0,0.999999713017507,Lag_7,Lag_4,0.0,0.0,0.0,0.0,0.5,0.7,-0.13800484411694924,-0.3598042130470276,-0.19999999999999996
delay,delay_g_0_8,затухающие колебания,133,158,late,0.6151810148972172,0.9834644658161417,0,0,1.0,0.9999957746730392,Lag_7,X_n,0.0,0.0,0.0,0.0,0.5,0.1,-0.13792260867194273,-1.3851803243160248,0.4
delay,delay_g_0_8,затухающие колебания,134,159,late,0.6133915797020314,0.9834644658161417,0,0,1.0,0.9999970271241075,Lag_7,X_n,0.0,0.0,0.0,0.0,0.5,0.2,-0.13784449694503564,-0.7060761600732803,0.3
delay,delay_g_0_8,затухающие колебания,135,160,late,0.6029335710728071,0.9834644658161417,0,0,1.0,0.9999981571315283,Lag_7,X_n,0.0,0.0,0.0,0.0,0.5,0.5,-0.13808243595121894,-1.1720849871635437,0.0
delay,delay_g_0_8,затухающие колебания,136,161,late,0.6130158058481746,0.9834644658161417,0,0,1.0,0.9999950730444309,Lag_7,Lag_2,0.0,0.0,0.0,0.0,0.5,0.5,-0.1384471945639234,-1.0779941082000732,0.0
delay,delay_g_0_8,затухающие колебания,137,162,late,0.6153448128930777,0.9834644658161417,0,0,1.0,0.9999893460621431,Lag_7,Lag_2,0.0,0.0,0.0,0.0,0.5,0.4,-0.13867560820654035,-1.2281888127326965,0.09999999999999998
delay,delay_g_0_8,затухающие колебания,138,163,late,0.6047110743306409,0.9834182038146774,0,0,1.0,0.9999907917611971,Lag_7,Lag_2,0.0,0.0,0.0,0.0,0.5,0.9,-0.13818742087460123,-0.1232742965221405,-0.4
delay,delay_g_0_8,затухающие колебания,139,164,late,0.611031802988095,0.9834182038146774,0,0,1.0,0.999981842642332,Lag_7,Lag_3,0.0,0.0,0.0,0.0,0.5,0.5,-0.1385237022768706,-1.672886848449707,0.0
delay,delay_g_0_8,затухающие колебания,140,165,late,0.6171034893758938,0.9834182038146774,0,0,1.0,0.9999999930423306,Lag_7,Lag_7,0.0,0.0,0.0,0.0,0.5,0.5,-0.13749958816333674,-1.3991318345069885,0.0
delay,delay_g_0_8,затухающие колебания,141,166,late,0.6073759356580019,0.9826742271823568,0,0,1.0,0.9999184155283218,Lag_7,Lag_1,0.0,1.0,0.0,1.0,0.5,1.0,-0.13821926934178919,0.005236394703388214,-0.5
delay,delay_g_0_8,затухающие колебания,142,167,late,0.608803945168069,0.9826742271823568,0,0,1.0,0.9999537071079746,Lag_7,Lag_6,0.0,0.0,0.0,0.0,0.5,0.5,-0.13856594829121605,-0.5568602681159973,0.0
delay,delay_g_0_8,затухающие колебания,143,168,late,0.6176253005089757,0.9830962580497612,0,0,1.0,0.9981360208819459,Lag_7,Lag_7,0.0,0.0,0.0,0.0,0.5,0.8,-0.13490504553192295,-0.06697356700897217,-0.30000000000000004
delay,delay_g_0_8,затухающие колебания,144,169,late,0.6098858286984673,0.9830962580497612,0,0,1.0,0.9999698539448931,Lag_7,Lag_3,0.0,0.0,0.0,0.0,0.6,0.9,-0.07316072619505576,-0.0450604110956192,-0.30000000000000004
